movimiento_id,buque_id,matricula,radar_id,muelle,tipo_carga,origen,fecha_ingreso,hora_ingreso,fecha_egreso,hora_egreso,tonelaje_declarado,velocidad_ingreso,velocidad_maxima_muelle,estado_despacho
MOV-00783,B-036,MSC-ALPHA,R-01,MUELLE-B,ACEITE,SHANGHAI,2024-05-15,9:59,2024-05-16,0:10,4553.63,3.7,12,DESPACHADO
MOV-00784,B-013,CMA-ROSARIO,R-06,MUELLE-A,SOJA,VALPARAISO,2021-03-13,2:08,2021-03-13,01:41 PM,3672.6,11.5,12,RECHAZADO
MOV-00785,B-021,COSCO-STAR,R-02,MUELLE-C,TRIGO,ROTTERDAM,2024-06-26,0:31,2024-06-26,15:10,4283.04,11.6,10,RECHAZADO
MOV-00786,B-005,EVERGREEN-02,R-05,MUELLE-B,TRIGO,SANTA FE,2021-01-13,16:27,2021-01-15,3:07,5750.18,12.4,10,RECHAZADO
MOV-00787,B-010,MSC-GENOVA,R-02,MUELLE-D,CONTENEDORES,SAO PAULO,04/10/2020,4:17,2020-10-04,01:29 PM,5844.89,9.0,10,PENDIENTE
MOV-00788,B-014,ZIM-DELTA,R-02,MUELLE-B,TRIGO,MONTEVIDEO,2024-06-19,6:10,2024-06-20,16:32,,14.7,10,EN_REVISION
MOV-00789,B-004,PIL-OESTE,R-06,MUELLE-B,CONTENEDORES,HAMBURG,2021-07-20,21:36,2021-07-22,2:56 PM,3296.77,7.7,10,RECHAZADO
MOV-00790,B-033,EVER-GLORY,R-07,MUELLE-D,HARINA,BUENOS AIRES,2021-05-25,12:54,2021-05-27,9:59,1295.06,13.6,10,EN_REVISION
MOV-00791,B-016,CMA-ROSARIO,R-05,MUELLE-B,CONTENEDORES,HAMBURG,2020-11-16,20:29,2020-11-19,15:20,4677.04,174.2,10,PENDIENTE
MOV-00792,B-040,YANG-ESTE,R-02,MUELLE-D,SOJA,SHANGHAI,2022-03-17,16:41,2022-03-18,18:26,4349.08,8.9,10,
MOV-00793,B-009,COSCO-TIGRE,R-05,MUELLE-E,TRIGO,BUENOS AIRES,2024-05-24,6:37,2024-05-26,04:03 AM,8308.1,10.9,12,PENDIENTE
MOV-00794,B-038,YANG-MING,R-01,MUELLE-B,CONTENEDORES,VALPARAISO,2022-04-27,AB:CD,2022-04-30,7:25,5578.38,11.9,15,DESPACHADO
MOV-00795,B-016,PIL-OESTE,R-05,MUELLE-F,GRANOS,BUENOS AIRES,2021-03-17,15:58,2021-03-20,19-36,5141.19,14.4,12,PENDIENTE
MOV-00796,B-035,COSCO-STAR,R-02,MUELLE-D,GRANOS,VALPARAISO,2023-09-05,5:57,2023-09-05,4:47 AM,5050.82,11.1,12,DESPACHADO
MOV-00797,B-022,YANG-MING,R-05,MUELLE-B,GRANOS,SAO PAULO,2022-09-06,18:42,2022-09-07,06:28 AM,5409.36,15.0,15,EN_REVISION
MOV-00798,B-002,CMA-ROSARIO,R-05,MUELLE-D,GRANOS,MONTEVIDEO,2022-07-29,20:19,2022-07-31,01:40 PM,4852.09,13.5,15,DESPACHADO
MOV-00799,B-040,MAERSK-LIMA,R-07,MUELLE-A,HARINA,MONTEVIDEO,2024-12-01,1:04,2024-12-02,21:0,4619.16,10.8,12,
MOV-00800,B-024,YANG-MING,R-08,MUELLE-F,SOJA,HAMBURG,2022-05-22,12:38,2022-05-24,08:49 PM,2358.41,11.1,12,EN_REVISION
MOV-00801,B-012,CMA-LITORAL,,muelle  d!!,MAIZ,ROTTERDAM,2022-01-21,0:16,2022-01-23,3:38,6169.43,15.2,12,RECHAZADO
MOV-00802,B-007,MSC-GENOVA,R-01,MUELLE-F,CONTENEDORES,ROTTERDAM,22/09/2022,4:34,2022-09-23,11:12 AM,3321.92,,10,DESPACHADO
MOV-00803,B-013,EVERGREEN-02,R-05,MUELLE-A,GRANOS,VALPARAISO,2022-07-15,19:51,2022-07-16,02:08 AM,6942.07,13.2,12,DESPACHADO
MOV-00804,B-028,YANG-MING,R-02,MUELLE-F,ACEITE,HAMBURG,32/13/2021,4:59,2020-02-29,23:55,3909.27,10.1,10,DESPACHADO
MOV-00805,B-030,YANG-MING,R-03,MUELLE-E,GRANOS,MONTEVIDEO,2021-04-02,0:24,2021-04-03,1:04,3868.16,8.5,15,DESPACHADO
MOV-00806,B-026,YANG-ESTE,R-01,MUELLE-C,ACEITE,SHANGHAI,2023-03-17,9:44,2023-03-17,22:53,6808.73,,15,EN_REVISION
MOV-00807,B-030,ZIM-DELTA,R-04,MUELLE-D,HARINA,SHANGHAI,2020-10-21,14:26,2020-10-22,19:54,5392.15,11.2,12,RECHAZADO
MOV-00808,B-032,HAPAG-RIO,,MUELLE-A,HARINA,MONTEVIDEO,2021-03-11,9:32,2021-03-11,09:41 AM,4901.88,5.6,10,PENDIENTE
MOV-00809,B-025,MSC-GENOVA,R-03,MUELLE-C,MAIZ,SHANGHAI,2021-03-29,21:09,2021-03-31,08:08 PM,8763.06,15.8,10,RECHAZADO
MOV-00810,B-029,HAPAG-RIO,R-02,muelle  d!!,HARINA,MONTEVIDEO,2022-04-14,14:34,2022-04-15,12:28,,11.4,10,PENDIENTE
MOV-00811,B-020,ZIM-NORTE,R-06,MUELLE-A,MAIZ,MONTEVIDEO,2020-08-05,AB:CD,2020-08-07,12:40 AM,3442.13,14.2,10,DESPACHADO
MOV-00812,B-033,EVERGREEN-02,R-06,MUELLE-E,HARINA,SANTA FE,2021-04-09,0:18,2021-04-11,2:08,3530.68,10.0,10,RECHAZADO
MOV-00813,B-019,EVERGREEN-02,R-04,MUELLE-F,SOJA,BUENOS AIRES,2023-12-28,AB:CD,2023-12-29,21:54,6251.37,11.5,12,RECHAZADO
MOV-00814,B-008,COSCO-TIGRE,R-08,MUELLE-F,MINERALES,SANTA FE,2021-02-22,10:15,2021-02-23,19:12 XM,4058.57,9.5,12,RECHAZADO
MOV-00815,B-003,MSC-GENOVA,R-04,MUELLE-D,ACEITE,SAO PAULO,2021-02-28,4:16,2021-03-02,1:42,6311.43,8.7,10,PENDIENTE
MOV-00816,B-014,ONE-PLATA,R-03,MUELLE-A,SOJA,BUENOS AIRES,2024-07-04,11:10,2024-07-06,05:29 PM,4852.1,11.4,12,EN_REVISION
MOV-00817,B-025,YANG-ESTE,R-08,MUELLE-D,HARINA,HAMBURG,32/13/2021,28:37:00,2024-07-27,19:03,4399.1,11.1,12,EN_REVISION
MOV-00818,B-027,HAPAG-SUR,R-03,MUELLE-E,TRIGO,SHANGHAI,2021-06-11,21:56,2021-06-13,05:02 AM,3800.02,9.4,10,
MOV-00819,B-023,HAPAG-SUR,R-08,MUELLE-B,ACEITE,BUENOS AIRES,2021-02-20,7:41,2021-02-23,22:15,4874.48,11.1,10,EN_REVISION
MOV-00820,B-029,MSC-GENOVA,R-07,MUELLE-B,CONTENEDORES,SAO PAULO,2022-05-23,6:00,2022-05-24,08:43 PM,6220.62,7.7,15,PENDIENTE
MOV-00821,B-028,cma litoral!!,R-07,MUELLE-A,MAIZ,ROTTERDAM,2021-02-27,12:00,2021-03-01,09:05 PM,4719.41,7.8,15,RECHAZADO
MOV-00822,B-006,PIL-OESTE,R-04,MUELLE-C,GRANOS,SANTA FE,2020-08-12,15:22,2020-08-15,6:01,5837.64,13.7,12,DESPACHADO
MOV-00823,B-033,MSC-ALPHA,R-02,MUELLE-F,TRIGO,SHANGHAI,2022-11-20,AB:CD,2022-11-23,15:42,3267.79,11.4,12,PENDIENTE
MOV-00824,B-030,MAERSK-LIMA,,MUELLE-E,TRIGO,HAMBURG,2022-03-08,13:51,2022-03-11,12:50,,12.6,15,DESPACHADO
MOV-00825,B-024,ONE-PARANA,R-05,MUELLE-C,SOJA,SHANGHAI,2022-01-26,7:23,2022-01-27,23:29,4125.54,16.2,15,RECHAZADO
MOV-00826,B-032,YANG-ESTE,R-04,MUELLE-A,TRIGO,SANTA FE,2024-08-18,14:11,2024-08-21,13:1,5263.81,9.3,10,PENDIENTE
MOV-00827,B-013,MSC-GENOVA,R-08,MUELLE-B,GRANOS,HAMBURG,2022-09-17,15:30,2022-09-20,4:45,3213.3,10.4,10,PENDIENTE
MOV-00828,B-018,CMA-ROSARIO,R-04,MUELLE-C,HARINA,HAMBURG,2024-02-22,21:30,2024-02-25,02:36 PM,7367.84,7.0,12,PENDIENTE
MOV-00829,B-040,COSCO-TIGRE,R-04,MUELLE-B,HARINA,VALPARAISO,2020-11-26,9:08,2020-11-28,14:28,6885.7,82.6,10,DESPACHADO
MOV-00830,B-032,PIL-OESTE,R-02,MUELLE-A,ACEITE,SANTA FE,08/05/2022,0:01,2022-05-10,0:11,6161.38,12.8,10,DESPACHADO
MOV-00831,B-039,HAPAG-RIO,R-02,MUELLE-C,CONTENEDORES,HAMBURG,2022-10-31,13:40,2022-11-02,10:09,5491.18,9.3,15,DESPACHADO
MOV-00832,B-011,hapag sur!!,R-03,MUELLE-C,GRANOS,SANTA FE,2020-10-16,25:37:00,2020-10-18,06:39 PM,4271.38,7.5,15,DESPACHADO
MOV-00833,B-013,ZIM-DELTA,R-06,MUELLE-D,TRIGO,ROTTERDAM,2020-04-26,23:02,2020-04-27,03:09 PM,5196.71,10.8,10,PENDIENTE
MOV-00834,B-039,HAPAG-RIO,R-01,MUELLE-E,TRIGO,SANTA FE,2022-05-19,2:15,2022-05-21,7:20,4538.85,7.9,12,EN_REVISION
MOV-00835,B-001,EVERGREEN-02,R-04,MUELLE-A,SOJA,SANTA FE,2024-05-15,23:15,2024-05-16,7:37,3776.64,5.4,15,
MOV-00836,B-007,COSCO-TIGRE,R-08,MUELLE-D,MINERALES,BUENOS AIRES,2023-09-09,AB:CD,2023-09-10,04:33 PM,2598.84,12.8,10,RECHAZADO
MOV-00837,B-033,MSC-GENOVA,R-04,MUELLE-D,CONTENEDORES,BUENOS AIRES,32/13/2021,20:38,2023-02-04,10:26,6061.36,11.8,10,RECHAZADO
MOV-00838,B-036,EVERGREEN-02,R-01,MUELLE-C,GRANOS,BUENOS AIRES,2021-11-06,15:35,2021-11-07,05:04 AM,5916.06,,12,EN_REVISION
MOV-00839,B-039,@#$%,,MUELLE-C,MAIZ,HAMBURG,2023-07-06,7:41,06-07-2023,05:39 AM,4216.24,14.7,10,RECHAZADO
MOV-00840,B-010,HAPAG-RIO,R-03,MUELLE-B,TRIGO,ROTTERDAM,26/02/2022,26:51:00,2022-02-26,08:52 PM,5732.52,8.2,10,PENDIENTE
MOV-00841,B-002,MSC-ALPHA,R-08,MUELLE-F,SOJA,VALPARAISO,2022-01-22,13:43,2022-01-25,10:42,3628.37,14.8,15,EN_REVISION
MOV-00842,B-033,@#$%,R-05,MUELLE-E,TRIGO,VALPARAISO,2023-01-25,13:40,2023-01-26,03:28 AM,3549.25,6.2,15,PENDIENTE
MOV-00843,B-027,YANG-ESTE,R-04,MUELLE-F,HARINA,VALPARAISO,15/11/2023,10:55,18-11-2023,01:54 AM,6338.26,8.5,15,PENDIENTE
MOV-00844,B-039,,R-01,MUELLE-F,MINERALES,HAMBURG,2024-09-25,29:59:00,2024-09-27,04-43,,10.2,10,PENDIENTE
MOV-00845,B-002,HAPAG-RIO,R-02,MUELLE-C,TRIGO,SHANGHAI,2023-05-06,8:49,2023-05-07,19:39,5492.21,199.3,12,PENDIENTE
MOV-00846,B-028,COSCO-TIGRE,R-03,MUELLE-F,ACEITE,BUENOS AIRES,2021-01-29,17:45,2021-01-31,03:50 AM,3610.81,11.5,15,DESPACHADO
MOV-00847,B-030,EVER-GLORY,R-07,MUELLE-B,MINERALES,MONTEVIDEO,2021-05-27,12:06,2021-05-28,7:35 AM,4308.5,13.0,12,DESPACHADO
MOV-00848,B-011,MSC-GENOVA,R-01,MUELLE-D,TRIGO,BUENOS AIRES,2023-06-20,19:21,2023-06-21,19:33,5126.51,17.3,10,RECHAZADO
MOV-00849,B-018,,R-01,MUELLE-C,ACEITE,BUENOS AIRES,2023-05-29,7:25,2023-05-31,07:53 AM,4758.39,11.2,12,EN_REVISION
MOV-00850,B-017,@#$%,R-02,MUELLE-E,TRIGO,VALPARAISO,2024-06-17,2:56,2024-06-17,____,3474.67,13.6,10,PENDIENTE
MOV-00851,B-029,ONE-PARANA,R-03,MUELLE-E,SOJA,ROTTERDAM,2024-02-06,16:31,2024-02-08,10:35,4802.02,10.9,10,PENDIENTE
MOV-00852,B-019,EVERGREEN-02,R-02,MUELLE-C,TRIGO,SANTA FE,2020-01-13,4:49,2020-01-15,02:06 PM,4941.21,,10,
MOV-00853,B-014,PIL-SANTA,R-07,MUELLE-F,MINERALES,SHANGHAI,2020-10-26,7:50,2020-10-28,16:48,3950.64,9.4,15,EN_REVISION
MOV-00854,B-036,HAPAG-RIO,R-06,MUELLE-B,MAIZ,SANTA FE,2022-03-03,16:07,2022-03-06,6:18,-1329.48,10.9,15,
MOV-00855,B-009,@#$%,R-05,MUELLE-F,SOJA,SANTA FE,32/13/2021,8:35,2021-05-11,07:38 AM,6133.88,10.3,12,RECHAZADO
MOV-00856,B-027,YANG-ESTE,R-08,MUELLE-B,CONTENEDORES,SHANGHAI,2022-07-17,13:31,2022-07-18,21:33,4544.43,12.9,10,EN_REVISION
MOV-00857,B-002,EVERGREEN-02,R-06,MUELLE-D,TRIGO,HAMBURG,2022-09-05,23:18,2022-09-06,16:58,5778.16,17.5,15,DESPACHADO
MOV-00858,B-030,MAERSK-PAMPAS,R-02,MUELLE-F,HARINA,MONTEVIDEO,2020-08-18,27:24:00,2020-08-21,69:27:00,4291.59,13.8,10,
MOV-00859,B-035,ZIM-DELTA,R-08,MUELLE-F,TRIGO,ROTTERDAM,2023-03-26,5:47,2023-03-27,12:05 PM,4821.34,10.9,12,PENDIENTE
MOV-00860,B-009,ONE-PLATA,R-03,MUELLE-C,MINERALES,BUENOS AIRES,2023-11-27,18:49,2023-11-30,20:46,6475.85,12.5,12,PENDIENTE
MOV-00861,B-032,MAERSK-LIMA,R-02,MUELLE-C,CONTENEDORES,SHANGHAI,2023-06-23,17:42,24-06-2023,23:46,3787.41,15.9,15,RECHAZADO
MOV-00862,B-023,CMA-LITORAL,R-03,MUELLE-F,CONTENEDORES,BUENOS AIRES,2022-09-26,17:32,2022-09-27,9:17,3650.06,9.7,10,RECHAZADO
MOV-00863,B-013,HAPAG-RIO,R-02,MUELLE-D,TRIGO,SAO PAULO,2020-06-06,15:39,2020-06-09,6:50,6899.51,9.4,10,RECHAZADO
MOV-00864,B-039,PIL-OESTE,R-02,MUELLE-B,MINERALES,VALPARAISO,2024-05-10,10:06,2024-05-12,05-03,4448.08,10.9,12,PENDIENTE
MOV-00865,B-013,COSCO-TIGRE,R-01,MUELLE-A,CONTENEDORES,SAO PAULO,2024-01-21,17:16,2024-01-23,03:44 PM,4658.49,13.1,10,EN_REVISION
MOV-00866,B-035,CMA-LITORAL,R-03,MUELLE-F,HARINA,SANTA FE,2024-05-09,6:21,2024-05-09,sin dato,4608.71,,15,PENDIENTE
MOV-00867,B-011,PIL-SANTA,R-02,MUELLE-F,TRIGO,SANTA FE,2021-04-25,13:20,2021-04-27,22:05,4584.46,10.0,15,
MOV-00868,B-039,YANG-MING,R-08,MUELLE-D,ACEITE,BUENOS AIRES,13/05/2020,10:26,2020-05-15,18:5,4291.38,8.9,15,DESPACHADO
MOV-00869,B-004,ONE-PLATA,R-03,MUELLE-D,SOJA,BUENOS AIRES,16/06/2023,8:11,2023-06-17,01:51 PM,4345.79,9.9,12,DESPACHADO
MOV-00870,B-035,ONE-PARANA,R-01,MUELLE-E,TRIGO,VALPARAISO,2021-08-25,0:24,2021-08-27,11:28 PM,4677.89,16.2,10,PENDIENTE
MOV-00871,B-033,MAERSK-PAMPAS,R-06,MUELLE-C,MAIZ,VALPARAISO,30/09/2020,17:21,2020-10-02,03:18 PM,4894.4,10.1,15,PENDIENTE
MOV-00872,B-001,ZIM-DELTA,R-07,MUELLE-E,CONTENEDORES,VALPARAISO,2022-04-09,10:02,00/00/0000,08:53 PM,5409.17,15.9,12,EN_REVISION
MOV-00873,B-028,CMA-LITORAL,R-05,MUELLE-D,GRANOS,ROTTERDAM,2020-02-15,26:51:00,2020-02-15,01:56 AM,2731.7,13.5,15,DESPACHADO
MOV-00874,B-005,ZIM-NORTE,R-07,MUELLE-A,SOJA,ROTTERDAM,2023-10-30,5:13,2023-10-31,09:36 PM,4511.04,120.2,15,RECHAZADO
MOV-00875,B-020,EVER-GLORY,R-03,MUELLE-F,HARINA,MONTEVIDEO,2023-04-18,5:57,2023-04-20,05:10 PM,7036.03,14.5,15,RECHAZADO
MOV-00876,B-027,ZIM-DELTA,R-05,MUELLE-E,TRIGO,ROTTERDAM,19/12/2021,7:01,2021-12-19,12:40 AM,-3559.67,10.3,15,DESPACHADO
MOV-00877,B-034,COSCO-TIGRE,R-08,MUELLE-A,TRIGO,ROTTERDAM,2024-03-10,13:13,2024-03-12,05:44 AM,4663.82,12.5,10,EN_REVISION
MOV-00878,B-004,CMA-LITORAL,R-04,MUELLE-A,MINERALES,VALPARAISO,2020-12-20,21:26,2020-12-21,04:45 PM,5890.96,9.5,12,EN_REVISION
MOV-00879,B-019,ONE-PLATA,R-06,MUELLE-B,ACEITE,SAO PAULO,2024-03-22,7:30,2024-03-24,15:00,4998.73,6.7,10,RECHAZADO
MOV-00880,B-040,PIL-OESTE,,MUELLE-A,GRANOS,VALPARAISO,2024-01-26,16:09,2024-01-28,8:39,5332.4,9.2,12,DESPACHADO
MOV-00881,B-001,EVER-GLORY,R-05,MUELLE-D,GRANOS,BUENOS AIRES,2023-04-12,21:23,2023-04-15,3:51,5837.64,12.8,12,DESPACHADO
MOV-00882,B-020,HAPAG-SUR,R-08,MUELLE-D,SOJA,ROTTERDAM,2024-02-10,18:26,2024-02-13,03:4,4525.02,9.9,12,RECHAZADO
MOV-00883,B-015,MSC-GENOVA,R-03,MUELLE-E,MAIZ,HAMBURG,2021-07-23,15:43,2021-07-25,23:31,6978.56,8.8,12,RECHAZADO
MOV-00884,B-022,HAPAG-RIO,R-05,MUELLE-D,HARINA,VALPARAISO,2021-07-31,3:01,2021-08-01,1:21,6068.43,12.0,12,PENDIENTE
MOV-00885,B-024,COSCO-STAR,R-04,MUELLE-A,MAIZ,SHANGHAI,2024-04-30,10:34,2024-05-01,08:14 PM,5864.55,18.1,12,EN_REVISION
MOV-00886,B-011,ZIM-NORTE,R-07,MUELLE-C,ACEITE,BUENOS AIRES,2021-03-16,17:13,2021-03-17,0:38,3040.12,13.2,10,RECHAZADO
MOV-00887,B-011,MAERSK-LIMA,R-06,MUELLE-E,MINERALES,SAO PAULO,2020-12-21,2:32,2020-12-22,11:08,6052.98,7.9,10,DESPACHADO
MOV-00888,B-029,CMA-LITORAL,R-02,MUELLE-F,SOJA,SANTA FE,2024-04-21,10:20,2024-04-24,16:39,4030.55,14.9,15,RECHAZADO
MOV-00889,B-020,COSCO-STAR,R-02,MUELLE-A,CONTENEDORES,BUENOS AIRES,2020-07-10,0:03,2020-07-12,11:26,6167.07,11.7,15,RECHAZADO
MOV-00890,B-025,CMA-ROSARIO,R-01,MUELLE-E,TRIGO,VALPARAISO,2024-03-07,0:00,2024-03-09,07:22 AM,,8.9,10,RECHAZADO
MOV-00891,B-022,@#$%,R-08,MUELLE-F,MAIZ,VALPARAISO,2023-06-03,11:05,2023-06-05,06:11 PM,2336.68,,10,PENDIENTE
MOV-00892,B-012,PIL-SANTA,R-01,MUELLE-D,ACEITE,VALPARAISO,32/13/2021,19:21,2023-11-20,19:54,4747.34,19.4,12,RECHAZADO
MOV-00893,B-034,one plata!!,R-08,MUELLE-F,CONTENEDORES,SHANGHAI,2023-06-30,7:04,2023-07-01,09:28 PM,4140.56,5.8,15,RECHAZADO
MOV-00894,B-029,COSCO-STAR,R-01,MUELLE-B,GRANOS,SAO PAULO,2024-10-20,16:37,2024-10-22,02:17 AM,6387.41,15.3,12,EN_REVISION
MOV-00895,B-027,HAPAG-SUR,R-04,MUELLE-F,GRANOS,SHANGHAI,2020-01-17,17:16,2020-01-20,82:03:00,6363.93,15.5,12,PENDIENTE
MOV-00896,B-035,msc genova!!,R-02,MUELLE-E,TRIGO,MONTEVIDEO,2022-11-19,10:27,2022-11-22,5:25,4754.55,12.6,15,PENDIENTE
MOV-00897,B-010,COSCO-STAR,R-04,MUELLE-C,TRIGO,BUENOS AIRES,2021-11-06,19:40,2021-11-07,18:54,4515.46,14.5,15,RECHAZADO
MOV-00898,B-008,yang este!!,R-08,MUELLE-D,HARINA,SHANGHAI,2020-05-27,11:49,2020-05-29,10:41 AM,4860.03,15.0,12,PENDIENTE
MOV-00899,B-006,MSC-ALPHA,R-08,MUELLE-F,MAIZ,MONTEVIDEO,2024-06-09,23:13,2024-06-11,0:52,5899.61,14.9,15,EN_REVISION
MOV-00900,B-001,COSCO-STAR,R-06,MUELLE-B,MINERALES,SAO PAULO,2024-03-09,15:06,2024-03-11,17-23,5405.76,8.5,12,EN_REVISION
MOV-00901,B-026,YANG-MING,R-02,MUELLE-A,MAIZ,SHANGHAI,2020-11-10,16:23,2020-11-11,10:36 XM,3417.33,13.4,15,RECHAZADO
MOV-00902,B-027,PIL-SANTA,R-04,MUELLE-E,ACEITE,ROTTERDAM,2022-03-20,0:28,2022-03-20,12:33,4403.32,10.2,15,RECHAZADO
MOV-00903,B-014,MAERSK-LIMA,R-07,MUELLE-C,MAIZ,SAO PAULO,2022-06-30,27:19:00,02-07-2022,10:44,4290.7,9.1,12,EN_REVISION
MOV-00904,B-037,HAPAG-RIO,R-03,MUELLE-F,GRANOS,VALPARAISO,2021-05-08,9:55,2021-05-09,11:29 AM,2104.92,12.6,15,DESPACHADO
MOV-00905,B-035,HAPAG-SUR,,MUELLE-B,ACEITE,SHANGHAI,2020-07-31,7:21,2020-08-01,23:3,6056.51,11.4,12,RECHAZADO
MOV-00906,B-023,@#$%,R-05,muelle  d!!,ACEITE,BUENOS AIRES,2024-05-02,8:40,2024-05-03,05:16 AM,4429.55,13.0,15,RECHAZADO
MOV-00907,B-038,HAPAG-SUR,R-04,MUELLE-C,SOJA,SHANGHAI,2023-12-30,6:31,31-12-2023,09:45 PM,,7.8,15,EN_REVISION
MOV-00908,B-018,PIL-OESTE,R-01,MUELLE-D,CONTENEDORES,MONTEVIDEO,2020-11-15,3:47,2020-11-17,0:54,4787.43,13.3,15,EN_REVISION
MOV-00909,B-004,CMA-LITORAL,R-03,MUELLE-B,TRIGO,VALPARAISO,2024-08-06,3:48,2024-08-07,18:28,5850.08,11.6,12,DESPACHADO
MOV-00910,B-005,PIL-SANTA,R-01,MUELLE-B,GRANOS,SANTA FE,2024-05-04,20:27,2024-05-06,22:29,4600.73,10.1,12,RECHAZADO
MOV-00911,B-025,MAERSK-PAMPAS,R-02,MUELLE-A,MAIZ,MONTEVIDEO,2023-07-07,21:10,2023-07-09,19:54,5209.57,10.3,12,PENDIENTE
MOV-00912,B-024,ONE-PARANA,R-03,MUELLE-C,ACEITE,VALPARAISO,2024-06-20,27:09:00,2024-06-22,13:38,5513.86,11.3,10,EN_REVISION
MOV-00913,B-018,,R-02,muelle  c!!,CONTENEDORES,MONTEVIDEO,2022-12-05,7:12,2022-12-06,6:14,5464.97,12.2,15,PENDIENTE
MOV-00914,B-031,MAERSK-PAMPAS,R-02,MUELLE-E,TRIGO,HAMBURG,2022-09-16,13:41,2022-09-19,15:42,6005.7,15.2,10,RECHAZADO
MOV-00915,B-020,MSC-ALPHA,R-07,MUELLE-C,CONTENEDORES,HAMBURG,32/13/2021,10:45,2020-03-17,5:08,6279.19,14.6,12,EN_REVISION
MOV-00916,B-036,,R-06,MUELLE-E,SOJA,SAO PAULO,2022-08-09,0:29,2022-08-10,09:43 AM,5664.08,11.9,12,RECHAZADO
MOV-00917,B-030,EVERGREEN-02,R-05,MUELLE-E,GRANOS,MONTEVIDEO,2021-04-17,16:52,00/00/0000,04:38 PM,6202.75,21.1,15,PENDIENTE
MOV-00918,B-020,EVER-GLORY,R-02,muelle  b!!,TRIGO,SAO PAULO,2023-04-08,22:30,2023-04-09,12:02 PM,3964.68,10.8,15,DESPACHADO
MOV-00919,B-025,MSC-GENOVA,R-06,MUELLE-A,CONTENEDORES,VALPARAISO,2021-10-18,6:15,2021-10-20,2:45,5114.57,7.8,15,PENDIENTE
MOV-00920,B-015,COSCO-STAR,R-08,MUELLE-B,GRANOS,SAO PAULO,2024-03-12,23:46,2024-03-15,03:28 PM,5699.56,15.5,12,PENDIENTE
MOV-00921,B-023,COSCO-TIGRE,R-01,MUELLE-C,HARINA,MONTEVIDEO,2024-12-29,11:52,2024-12-31,04:27 AM,6528.45,13.3,15,RECHAZADO
MOV-00922,B-037,,R-05,MUELLE-E,ACEITE,VALPARAISO,2022-11-05,8:43,2022-11-07,16:03,5081.51,8.1,15,DESPACHADO
MOV-00923,B-029,CMA-LITORAL,R-08,MUELLE-D,ACEITE,HAMBURG,2024-08-17,13:09,2024-08-19,14:44,5035.08,10.0,15,DESPACHADO
MOV-00924,B-011,YANG-MING,R-04,MUELLE-B,TRIGO,SAO PAULO,2023-04-22,7:16,2023-04-23,18:07,5631.78,12.5,15,PENDIENTE
MOV-00925,B-009,YANG-ESTE,R-05,MUELLE-A,MAIZ,SHANGHAI,2024-05-27,12:55,2024-05-29,04:14 AM,2737.29,12.6,10,PENDIENTE
MOV-00926,B-001,MSC-ALPHA,R-04,MUELLE-D,CONTENEDORES,VALPARAISO,2023-02-15,13:35,2023-02-18,3:09,3572.99,16.0,12,PENDIENTE
MOV-00927,B-014,PIL-OESTE,R-03,MUELLE-E,MINERALES,HAMBURG,2024-08-19,22:04,2024-08-21,20:42,6271.58,10.2,10,
MOV-00928,B-006,EVER-GLORY,R-03,MUELLE-E,MINERALES,VALPARAISO,2020-10-28,21:10,2020-10-29,1:19,4727.34,10.4,10,
MOV-00929,B-007,EVERGREEN-02,,MUELLE-D,MINERALES,VALPARAISO,2022-03-26,1:30,2022-03-29,01:38 PM,5184.95,12.9,15,EN_REVISION
MOV-00930,B-017,MSC-ALPHA,,MUELLE-E,MAIZ,SAO PAULO,2023-09-21,17:21,2023-09-24,7:25,4613.05,12.7,15,PENDIENTE
MOV-00931,B-023,CMA-ROSARIO,R-04,MUELLE-B,MAIZ,HAMBURG,2024-03-24,15:37,2024-03-26,09:50 PM,5768.19,8.6,10,DESPACHADO
MOV-00932,B-030,YANG-MING,R-02,MUELLE-C,MAIZ,VALPARAISO,2022-02-28,4:22,2022-02-28,12:18,5735.67,8.5,10,RECHAZADO
MOV-00933,B-020,ONE-PARANA,R-06,muelle  c!!,MINERALES,HAMBURG,2022-09-02,3:21,2022-09-04,07:54 AM,,8.3,12,PENDIENTE
MOV-00934,B-004,MSC-GENOVA,R-01,muelle  e!!,HARINA,SANTA FE,2022-09-05,13:08,2022-09-07,2:36,4019.96,13.4,10,DESPACHADO
MOV-00935,B-007,MSC-ALPHA,R-03,MUELLE-D,TRIGO,BUENOS AIRES,2022-03-22,9:58,2022-03-22,06:08 PM,5010.31,10.1,10,DESPACHADO
MOV-00936,B-037,ZIM-NORTE,R-04,MUELLE-F,ACEITE,ROTTERDAM,32/13/2021,2:22,2024-06-21,8:34,121970.29,10.2,12,RECHAZADO
MOV-00937,B-030,MAERSK-PAMPAS,R-02,MUELLE-F,HARINA,VALPARAISO,2023-12-16,10:20,2023-12-17,0:46,3673.45,13.0,15,PENDIENTE
MOV-00938,B-015,PIL-OESTE,R-07,MUELLE-E,GRANOS,VALPARAISO,2023-04-23,5:50,2023-04-25,22:53,6193.07,8.1,15,EN_REVISION
MOV-00939,B-028,YANG-MING,R-02,MUELLE-B,MAIZ,VALPARAISO,2023-01-08,11:12,2023-01-11,8:26,5229.35,11.7,15,RECHAZADO
